objectid,reporter,RecOwner,SciName,ComName,Nativity,OccStatus,Status,ObsDate,DateEnt,DateUp,Location,Latitude,Longitude,Datum,Method,CoordAcc,DataType,Centroid,Abundance,InfestAcre,GrossAcre,Percentcov,Density,APPXQuant,NumCollect,Smallest,Largest,Incidence,Severity,Host,Host_Name,HostPheno,HostDamage,ManageStat,PopStat,Habitat,LocalOwner,Site,RecBasis,Museum,MuseumRec,Voucher,ObsIDer,CollectTme,UUID,OrgSrcID,OrigName,RecSrcTyp,Surveyor,DateAcc,VisitType,DataMthd,TrapType,NumTraps,TargetName,TargetCnt,TargetRnge,Phenology,LifeStatus,Sex,PID,WaterName,WaterType,Substrate,TreatArea,PlantTreat,TreatComm,Reference,Locality,Comments,ReviewDate,Reviewer,VerifyMthd,Verified,IDCred,ReviewComm
2939712,Lauren Cymbaly Rare Charitable Research Reserve,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/18/2007,6/6/2013,3/9/2009,"Waterloo, Ontario, Canada",43.38047,-80.3544,WGS84     ,GPS,100,,,,,,,Unknown,,,,,,,,,,,Unknown,,,MNR District: Guelph                                                                                                                                                                                    ,,,,                                                  ,0,Rare Charitable Research Reserve,,,19637,,Bulk Data,Lauren Cymbaly,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  Occurance Type: Established. Verified by GIS Specialist: TRUE.  ELSN: 65002,,,Other,Verified,,External Database
2939713,Lauren Cymbaly Rare Charitable Research Reserve,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/18/2007,6/6/2013,3/9/2009,"Waterloo, Ontario, Canada",43.38097,-80.35687,WGS84     ,GPS,100,,,,,,,Unknown,,,,,,,,,,,Unknown,,,MNR District: Guelph                                                                                                                                                                                    ,,,,                                                  ,0,Rare Charitable Research Reserve,,,19638,,Bulk Data,Lauren Cymbaly,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  Occurance Type: Established. Verified by GIS Specialist: TRUE.  ELSN: 65002,,,Other,Verified,,External Database
2939714,Lauren Cymbaly Rare Charitable Research Reserve,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/13/2007,6/6/2013,3/9/2009,"Waterloo, Ontario, Canada",43.38482,-80.35307,WGS84     ,GPS,100,,,,,,,Unknown,,,,,,,,,,,Unknown,,,MNR District: Guelph                                                                                                                                                                                    ,,,,                                                  ,0,Rare Charitable Research Reserve,,,19654,,Bulk Data,Lauren Cymbaly,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  Occurance Type: Established. Verified by GIS Specialist: TRUE.  ELSN: 65002,,,Other,Verified,,External Database
2939715,Lauren Cymbaly Rare Charitable Research Reserve,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/22/2007,6/6/2013,3/9/2009,"Waterloo, Ontario, Canada",43.38483,-80.34523,WGS84     ,GPS,100,,,,,,,Unknown,,,,,,,,,,,Unknown,,,MNR District: Guelph                                                                                                                                                                                    ,,,,                                                  ,0,Rare Charitable Research Reserve,,,19655,,Bulk Data,Lauren Cymbaly,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  Occurance Type: Established. Verified by GIS Specialist: TRUE.  ELSN: 65002,,,Other,Verified,,External Database
2939716,Lauren Cymbaly Rare Charitable Research Reserve,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/13/2007,6/6/2013,3/9/2009,"Waterloo, Ontario, Canada",43.38483,-80.35305,WGS84     ,GPS,100,,,,,,,Unknown,,,,,,,,,,,Unknown,,,MNR District: Guelph                                                                                                                                                                                    ,,,,                                                  ,0,Rare Charitable Research Reserve,,,19656,,Bulk Data,Lauren Cymbaly,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  Occurance Type: Established. Verified by GIS Specialist: TRUE.  ELSN: 65002,,,Other,Verified,,External Database
2939717,Lauren Cymbaly Rare Charitable Research Reserve,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/22/2007,6/6/2013,3/9/2009,"Waterloo, Ontario, Canada",43.38498,-80.34553,WGS84     ,GPS,100,,,,,,,Unknown,,,,,,,,,,,Unknown,,,MNR District: Guelph                                                                                                                                                                                    ,,,,                                                  ,0,Rare Charitable Research Reserve,,,19657,,Bulk Data,Lauren Cymbaly,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  Occurance Type: Established. Verified by GIS Specialist: TRUE.  ELSN: 65002,,,Other,Verified,,External Database
2939718,Lauren Cymbaly Rare Charitable Research Reserve,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/11/2007,6/6/2013,3/9/2009,"Waterloo, Ontario, Canada",43.385,-80.34527,WGS84     ,GPS,100,,,,,,,Unknown,,,,,,,,,,,Unknown,,,MNR District: Guelph                                                                                                                                                                                    ,,,,                                                  ,0,Rare Charitable Research Reserve,,,19658,,Bulk Data,Lauren Cymbaly,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  Occurance Type: Established. Verified by GIS Specialist: TRUE.  ELSN: 65002,,,Other,Verified,,External Database
2939719,Lauren Cymbaly Rare Charitable Research Reserve,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/22/2007,6/6/2013,3/9/2009,"Waterloo, Ontario, Canada",43.385,-80.3454,WGS84     ,GPS,100,,,,,,,Unknown,,,,,,,,,,,Unknown,,,MNR District: Guelph                                                                                                                                                                                    ,,,,                                                  ,0,Rare Charitable Research Reserve,,,19659,,Bulk Data,Lauren Cymbaly,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  Occurance Type: Established. Verified by GIS Specialist: TRUE.  ELSN: 65002,,,Other,Verified,,External Database
2939720,Lauren Cymbaly Rare Charitable Research Reserve,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/22/2007,6/6/2013,3/9/2009,"Waterloo, Ontario, Canada",43.385,-80.3455,WGS84     ,GPS,100,,,,,,,Unknown,,,,,,,,,,,Unknown,,,MNR District: Guelph                                                                                                                                                                                    ,,,,                                                  ,0,Rare Charitable Research Reserve,,,19660,,Bulk Data,Lauren Cymbaly,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  Occurance Type: Established. Verified by GIS Specialist: TRUE.  ELSN: 65002,,,Other,Verified,,External Database
2939721,Lauren Cymbaly Rare Charitable Research Reserve,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/11/2007,6/6/2013,3/9/2009,"Waterloo, Ontario, Canada",43.38502,-80.34535,WGS84     ,GPS,100,,,,,,,Unknown,,,,,,,,,,,Unknown,,,MNR District: Guelph                                                                                                                                                                                    ,,,,                                                  ,0,Rare Charitable Research Reserve,,,19661,,Bulk Data,Lauren Cymbaly,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  Occurance Type: Established. Verified by GIS Specialist: TRUE.  ELSN: 65002,,,Other,Verified,,External Database
2939722,Lauren Cymbaly Rare Charitable Research Reserve,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/22/2007,6/6/2013,3/9/2009,"Waterloo, Ontario, Canada",43.3853,-80.34633,WGS84     ,GPS,100,,,,,,,Unknown,,,,,,,,,,,Unknown,,,MNR District: Guelph                                                                                                                                                                                    ,,,,                                                  ,0,Rare Charitable Research Reserve,,,19662,,Bulk Data,Lauren Cymbaly,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  Occurance Type: Established. Verified by GIS Specialist: TRUE.  ELSN: 65002,,,Other,Verified,,External Database
2939723,Lauren Cymbaly Rare Charitable Research Reserve,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/29/2007,6/6/2013,3/9/2009,"Waterloo, Ontario, Canada",43.38742,-80.3768,WGS84     ,GPS,100,,,,,,,Unknown,,,,,,,,,,,Unknown,,,MNR District: Guelph                                                                                                                                                                                    ,,,,                                                  ,0,Rare Charitable Research Reserve,,,19663,,Bulk Data,Lauren Cymbaly,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  Occurance Type: Established. Verified by GIS Specialist: TRUE.  ELSN: 65002,,,Other,Verified,,External Database
2939724,Lauren Cymbaly Rare Charitable Research Reserve,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/29/2007,6/6/2013,3/9/2009,"Waterloo, Ontario, Canada",43.38822,-80.3732,WGS84     ,GPS,100,,,,,,,Unknown,,,,,,,,,,,Unknown,,,MNR District: Guelph                                                                                                                                                                                    ,,,,                                                  ,0,Rare Charitable Research Reserve,,,19664,,Bulk Data,Lauren Cymbaly,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  Occurance Type: Established. Verified by GIS Specialist: TRUE.  ELSN: 65002,,,Other,Verified,,External Database
2941601,Francine MacDonald Ontario Ministry of Natural Resources,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,10/27/2010,6/6/2013,11/12/2010,"Durham, Ontario, Canada",44.39963,-79.1672,WGS84     ,GPS,100,,,,,,,Unknown,,26,,,,,,,,,Unknown,,,MNR District: Aurora                                                                                                                                                                                    ,,,,                                                  ,0,,,,26032,,Bulk Data,Francine MacDonald,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  120m squared.  road rally.  Occurance Type: Established. Verified by GIS Specialist: FALSE.  ELSN: 65002,,,Expertise,Verified,,
2941605,Francine MacDonald Ontario Ministry of Natural Resources,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,10/27/2010,6/6/2013,11/12/2010,"Durham, Ontario, Canada",44.20194,-79.18653,WGS84     ,GPS,100,,,,,,,Unknown,,63,,,,,,,,,Unknown,,,MNR District: Aurora                                                                                                                                                                                    ,,,,                                                  ,0,,,,26036,,Bulk Data,Francine MacDonald,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  100m.  road rally.  Occurance Type: Established. Verified by GIS Specialist: FALSE.  ELSN: 65002,,,Expertise,Verified,,
2941608,Francine MacDonald Ontario Ministry of Natural Resources,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,10/27/2010,6/6/2013,11/12/2010,"Durham, Ontario, Canada",44.20458,-79.08893,WGS84     ,GPS,100,,,,,,,Unknown,,100,,,,,,,,,Unknown,,Edge: Roadside                                    ,MNR District: Aurora                                                                                                                                                                                    ,,,,                                                  ,0,,,,26039,,Bulk Data,Francine MacDonald,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  road side.  road rally.  Occurance Type: Established. Verified by GIS Specialist: FALSE.  ELSN: 65002,,,Expertise,Verified,,
2941610,Francine MacDonald Ontario Ministry of Natural Resources,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,10/27/2010,6/6/2013,11/12/2010,"Durham, Ontario, Canada",44.22492,-79.11755,WGS84     ,GPS,100,,,,,,,Unknown,,70,,,,,,,,,Unknown,,,MNR District: Aurora                                                                                                                                                                                    ,,,,                                                  ,0,,,,26041,,Bulk Data,Francine MacDonald,,,,,,,,,Unknown,,,,,,Unknown,,,,,,Confirmed.  road rally.  Occurance Type: Established. Verified by GIS Specialist: FALSE.  ELSN: 65002,,,Expertise,Verified,,
2941611,Francine MacDonald Ontario Ministry of Natural Resources,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,10/27/2010,6/6/2013,11/12/2010,"Durham, Ontario, Canada",44.27364,-79.14093,WGS84     ,GPS,100,,,,,,,Unknown,,12,,,,,,,,,Unknown,,Wet Forb-Aquatic Roadside/Drainage Ditch          ,MNR District: Aurora                                                                                                                                                                                    ,,,,                                                  ,0,,,,26042,,Bulk Data,Francine MacDonald,,,,,,,,,Unknown,,,,,,Unknown,,,,,ditch,"Confirmed.  to N 44.27467, W 79.13611.  Occurance Type: Established. Verified by GIS Specialist: FALSE.  ELSN: 65002",,,Expertise,Verified,,
